filename,label
IMG_2590 LE HEALTHY_f429.png,0
R033R_f324.png,0
IMG_2612 LE TORTOUSED VESSEL+_f773.png,0
R037L_f1563.png,1
IMG_2615 LE LASER SCARS+_f1314.png,0
2024_06_03_10_36_IMG_3442 RESEV NPDR_f1795.png,0
2024_05_31_13_01_IMG_3432 LE MOD NPDR_f1772.png,0
R014R_f164.png,0
2024_06_06_10_41_IMG_3457 RE PDR WITH TRD_f2025.png,0
IMG_2635 LE NO DR CHANGES_f554.png,1
IMG_4174 RE SEV NPDR_f1283.png,1
2024_04_05_10_17_IMG_4918 LE MACULAR DEGENERATION_f1169.png,0
IMG_2869 RE NO DR CHANGES_f1832.png,0
2024_06_14_11_00_IMG_3489_f1886.png,0
2024_04_04_11_38_IMG_4897 LE SEV NPDR_f2759.png,0
R026L_f393.png,1
2024_05_09_14_03_IMG_5066 LE HEALTHY_f2007.png,0
IMG_2544 LE MOD NPDR_f2346.png,0
R045L_f2013.png,0
IMG_2607 RE PDE FVP_f890.png,0
2024_05_07_13_01_IMG_5034 LE MOD NPDR_f2117.png,0
IMG_2548 RE ERM+_f4145.png,1
2024_06_14_12_29_IMG_3499_f4207.png,0
R015L_f988.png,0
2024_05_09_12_46_IMG_5049 RE DRUSEN+_f1440.png,0
R061R_f404.png,0
R033R2_f1000.png,0
R031L_f143.png,0
R049L2_f64.png,0
R050L_f986.png,0
IMG_2604 RE HEALTHY_f1400.png,0
R053R_f136.png,0
R022L_f1713.png,0
IMG_2869 RE NO DR CHANGES_f916.png,0
2024_03_19_14_40_IMG_3017 LE MILD NPDR_f483.png,0
2024_02_19_12_31_IMG_4679 RE MOD NPDR_f3650.png,0
IMG_2711 RE AMD_f2707.png,0
IMG_2515 RE PDR WITH FVP_f454.png,0
R063L_f1181.png,0
2024_05_09_13_36_IMG_5059 RE ERM_f1382.png,0
2024_04_06_10_39_IMG_4940 LE FTMH_f870.png,0
R052L_f684.png,0
IMG_2512 RE MOD NPDR WITH CDME_f1610.png,0
R034L3_f1517.png,0
IMG_2512 RE MOD NPDR WITH CDME_f1073.png,0
2024_04_12_12_03_IMG_4961 RE HEALTHY_f2323.png,0
2024_06_03_09_55_IMG_3438 RE PDR+ME+VH_f2321.png,0
IMG_2632 RE TRD_f841.png,0
2024_04_03_11_53_IMG_4889 LE MOD NPDR_f1399.png,0
R006L_f175.png,1
2024_06_07_11_52_IMG_3476 LE PDR ISCHEMIC MACULA_f1085.png,1
IMG_2892 RE HEALTHY_f538.png,0
IMG_2871 RE NO DR CHANGES_f2640.png,0
IMG_2599 RE HEALTHY_f1938.png,0
IMG_2722 RE HEALTHY_f603.png,0
2024_06_14_13_21_IMG_3503_f2277.png,0
2024_05_09_12_31_IMG_5047 RE LATTICLEWITH RETINAL HOLE_f898.png,0
R034L_f27.png,0
R040R_f100.png,1
2024_03_21_13_08_IMG_3050 RE MOD NPDR WITH DME_f893.png,0
IMG_2588 RE ERM_f688.png,0
2024_06_05_09_35_IMG_3449 LE PDR+CRVO WITH VH_f1342.png,0
R060R_f1567.png,0
2024_04_05_13_37_IMG_4934 LE HEALTHY_f1362.png,0
R020L_f241.png,0
R059L_f1318.png,0
2024_02_16_13_33_IMG_4672 LE SEV NPDR WITH DME_f2826.png,0
IMG_2588 RE ERM_f1032.png,1
2024_02_16_13_31_IMG_4671 re mod npdr_f1829.png,0
2024_04_12_13_02_IMG_4967 LE PDR OIL PLACED_f772.png,0
2024_06_13_12_42_IMG_3484 LE HEALTHY_f946.png,0
2024_05_09_13_53_IMG_5063 RE HEALTHY_f2664.png,0
IMG_2620 RE MILD NPDR_f871.png,1
IMG_2502 RE  NO DR CHANGES_f988.png,0
IMG_2587 RE HEALTHY_f284.png,0
IMG_2605 LE HEALTHY_f633.png,0
R023R_f1248.png,0
R034L2_f859.png,0
R066R_f1472.png,1
2024_06_07_11_02_IMG_3467 HEALTHY_f741.png,1
2024_02_23_14_03_IMG_4725 LE MOD NPDR_f287.png,0
2024_05_09_12_56_IMG_5051 RE HEALTHY_f1922.png,0
R008R3_f733.png,1
IMG_2616 RE LASER SCAR + PHERIPHERAL_f635.png,0
R037R_f646.png,0
2024_06_03_11_19_IMG_3445 LE MOD NPDR_f3820.png,0
R040R2_f2670.png,0
IMG_2620 RE MILD NPDR_f1743.png,0
2024_05_07_12_59_IMG_5033 RE MOD NPDR_f1458.png,1
2024_04_06_10_29_IMG_4938 LE MUTIPLE CHORIORETINAL PATCHES_f793.png,0
2024_05_09_12_59_IMG_5052 LE ERM_f3309.png,0
2024_06_06_13_07_IMG_3464 LE PDR_f1472.png,1
2024_02_11_12_26_IMG_4608 LE MILD NPDR_f900.png,0
IMG_2524 RE SEV NPDR_f1737.png,0
2024_05_06_14_05_IMG_3274 LE PDR WITH FVP_f948.png,0
2024_04_03_11_53_IMG_4889 LE MOD NPDR_f699.png,0
R046L_f1361.png,0
2024_05_09_13_20_IMG_5056 LE RPE ALTERATIONS_f1626.png,1
2024_03_30_11_37_IMG_4851 RE MILD NPDR_f1082.png,0
2024_06_03_10_38_IMG_3443 LE SEV NPDR_f791.png,0
R047R2_f1071.png,0
R030R_f3136.png,0
R034R_f284.png,0
IMG_2503 LE ERM+_f449.png,0
R020L_f362.png,0
2024_06_07_11_02_IMG_3467 HEALTHY_f2225.png,1
R022R_f579.png,0
2024_05_08_11_59_IMG_5042 LE HEALTHY_f674.png,0
R021R_f32.png,1
2024_06_05_10_24_IMG_3454 LE HEALTHY_f1943.png,1
IMG_2711 RE AMD_f1805.png,1
2024_04_30_12_44_IMG_5014 RE SEV NPDR_f2511.png,0
IMG_4170 RE SEV NPDR_f161.png,1
R055L_f251.png,0
R058L2_f811.png,0
2024_06_07_11_32_IMG_3471 RE HEALTHY_f639.png,1
IMG_2871 RE NO DR CHANGES_f880.png,1
2024_05_31_14_12_IMG_3434 LE HEALTHY_f700.png,0
2024_05_09_13_19_IMG_5055 RE RPE ALTERNATIONS_f664.png,1
IMG_2635 LE NO DR CHANGES_f1663.png,1
2024_02_14_14_40_IMG_4648 RE  SEV NPDR WITH DME_f2692.png,0
2024_06_07_11_52_IMG_3476 LE PDR ISCHEMIC MACULA_f3255.png,0
IMG_4445 RE MOD NPDR WITH DME_f1377.png,0
2024_04_04_11_36_IMG_4896 RE SEV NPDR_f2077.png,0
IMG_2581 LE MILD NPDR_f285.png,0
2024_04_05_12_54_IMG_4928 LE HEALTHY_f787.png,0
2024_06_06_10_55_IMG_3459 RE MOD NPDR_f1136.png,0
2024_06_14_11_52_IMG_3492_f1526.png,0
2024_06_13_12_58_IMG_3487 LE MOD NPDR_f1066.png,0
R007R_f168.png,0
2024_05_08_11_48_IMG_5039 RE HEALTHY_f1796.png,1
IMG_2621 LE MILD NPDR_f1006.png,0
2024_05_07_13_01_IMG_5034 LE MOD NPDR_f1411.png,0
IMG_4170 RE SEV NPDR_f323.png,0
2024_04_12_11_40_IMG_4960 RE HEALTHY_f849.png,0
R063L_f590.png,0
2024_05_31_14_10_IMG_3433 RE HEALTHY_f2524.png,0
2024_04_04_13_10_IMG_4899 LE MILD NPDR_f1491.png,0
2024_06_14_12_39_IMG_3500_f1136.png,1
R057R_f941.png,0
2024_04_11_15_12_IMG_4953 RE HEALTHY_f702.png,0
R027L_f2846.png,0
R052R_f779.png,0
2024_04_12_13_10_IMG_4968 LE SCAR+_f1015.png,0
2024_03_28_14_32_IMG_4842 RE MOD NPDR_f694.png,0
IMG_2608 LE PDR WITH SCLEROSED VESSEL_f797.png,0
2024_03_19_14_40_IMG_3017 LE MILD NPDR_f966.png,0
2024_04_05_13_29_IMG_4933 RE HEALTHY_f1527.png,0
2024_06_14_10_57_IMG_3488_f2965.png,1
2024_04_11_13_34_IMG_4948 LE MOD NPDR_f621.png,0
2024_06_14_11_45_IMG_3491_f4290.png,0
2024_05_09_13_44_IMG_5062 LE HEALTHY_f2380.png,0
2024_06_06_10_58_IMG_3460 LE MOD NPDR WITH CIDME_f2676.png,0
2024_05_31_14_12_IMG_3434 LE HEALTHY_f1400.png,0
2024_06_03_10_38_IMG_3443 LE SEV NPDR_f2373.png,0
2024_05_09_12_46_IMG_5049 RE DRUSEN+_f720.png,0
2024_03_07_15_24_IMG_4760 LE MOD NPDR_f2054.png,0
IMG_2582 RE NPDR WITH DME_f500.png,0
R033R2_f1500.png,0
2024_06_07_11_43_IMG_3474 LE PDR TRD WITH CRAO_f3294.png,0
IMG_2623 LE HEALTHY_f907.png,0
2024_06_07_11_52_IMG_3476 LE PDR ISCHEMIC MACULA_f2170.png,0
2024_03_25_11_51_IMG_3058 LE SEV NPDR_f3185.png,0
"2024_05_08_12_06_IMG_5044 LE MILD NPDR, ERLY AMD_f2689.png",1
R035R_f1210.png,1
IMG_2708 LE HEALTHY_f1368.png,0
R012L_f197.png,1
2024_06_14_11_53_IMG_3493_f1846.png,0
2024_02_15_14_20_IMG_4659 LE MILD NPDR_f1359.png,0
R046R_f243.png,0
2024_05_09_12_56_IMG_5051 RE HEALTHY_f2883.png,0
R023L2_f1206.png,0
2024_04_11_15_29_IMG_4957 LE ERM_f1323.png,0
IMG_2605 LE HEALTHY_f1899.png,0
R026R_f1267.png,0
2024_06_03_09_55_IMG_3438 RE PDR+ME+VH_f1547.png,1
R015L2_f449.png,0
2024_04_02_12_48_IMG_4883 RE SEV NPDR WITH DME_f1617.png,0
R049L_f58.png,0
2024_02_15_14_57_IMG_4662 LE MILD NPDR_f616.png,0
2024_05_31_12_09_IMG_3430 LE WET AMD_f1680.png,0
IMG_2726 RE HEALTHY_f1303.png,0
R001L_f273.png,1
R031L_f215.png,1
2024_05_07_12_43_IMG_5031 RE HEALTHY_f1490.png,0
2024_05_09_13_27_IMG_5058 LE HEALTHY_f2082.png,0
2024_02_12_14_58_IMG_4624 LE MOD NPDR_f1641.png,0
2024_02_14_14_40_IMG_4648 RE  SEV NPDR WITH DME_f897.png,1
IMG_4167 LE MOD NPDR DME_f1134.png,0
2024_02_19_13_40_IMG_4682 LE SEV NPDR WITH DME_f3249.png,0
R018R_f681.png,0
2024_05_07_12_45_IMG_5032 LE HEALTHY_f1815.png,0
IMG_2889 RE ASTERIOD SCLEROSIS_f1567.png,0
2024_05_08_11_54_IMG_5040 RE HEALTHY_f958.png,1
2024_04_06_11_48_IMG_4944 RE MOD NPDR_f1518.png,0
2024_02_19_13_36_IMG_4681 RE SEV NPDR_f2673.png,0
2024_04_06_10_38_IMG_4939 RE TRD WITH MACULAR SCHIESIS_f385.png,0
R067L_f1133.png,0
2024_05_08_11_04_IMG_5037 RE SEV NPDR_f1073.png,1
R005L_f465.png,0
R047R2_f357.png,0
R005L_f697.png,0
2024_06_13_12_28_IMG_3480 RE HEALTHY_f3003.png,0
R009L_f2943.png,0
R018R_f454.png,0
2024_06_07_11_02_IMG_3467 HEALTHY_f1483.png,1
IMG_2506 RE DME_f112.png,1
2024_05_07_12_43_IMG_5031 RE HEALTHY_f745.png,0
IMG_2593 RE SEV NPDR WITH DME_f605.png,0
R056R_f980.png,0
2024_05_09_12_59_IMG_5052 LE ERM_f2206.png,0
IMG_2606 RE TRD+ FVP_f100.png,1
IMG_2623 LE HEALTHY_f1361.png,0
R047R3_f301.png,1
R058R_f1955.png,0
R066R_f736.png,0
2024_04_30_12_44_IMG_5014 RE SEV NPDR_f3766.png,0
IMG_2591 LE HA+_f2275.png,1
IMG_2581_f857.png,0
2024_04_06_11_50_IMG_4945 LE ASTEROID HYALOSIS_f1396.png,0
2024_06_14_11_45_IMG_3491_f2860.png,1
2024_06_03_10_36_IMG_3442 RESEV NPDR_f897.png,0
IMG_2721 RE HEALTHY_f941.png,0
R037R_f1938.png,0
R057R_f2825.png,0
R040L_f2392.png,0
2024_05_09_13_06_IMG_5053 RE HEALTHY_f1077.png,1
IMG_2704 LE HEALTHY_f2730.png,0
IMG_2516 RE PDR WITH FVP_f657.png,1
R041R2_f768.png,1
2024_02_12_14_56_IMG_4623 RE SEV NPDR_f1842.png,0
IMG_2595 RE MACULA SCAR_f568.png,0
2024_02_15_14_08_IMG_4657 LE MILD NPDR_f1350.png,0
2024_03_19_14_40_IMG_3017 LE MILD NPDR_f1449.png,0
IMG_2549 LE HEALTHY_f2846.png,0
2024_04_11_15_09_IMG_4952 LE HEALTHY_f830.png,0
2024_05_07_12_35_IMG_5030 LE PDR TRD_f1919.png,1
R029L2_f1473.png,1
IMG_2872 LE NO DR CHANGES_f659.png,0
R042L_f1314.png,1
2024_06_07_11_04_IMG_3468 LE RVO TRACT ON DISC_f657.png,0
2024_02_14_14_44_IMG_4650 LE SEV NPDR_f4033.png,0
R025R_f15.png,0
2024_04_12_11_24_IMG_4959 LE MOD NPDR_f989.png,0
R018R_f227.png,0
2024_04_12_11_40_IMG_4960 RE HEALTHY_f2547.png,0
2024_05_08_11_54_IMG_5040 RE HEALTHY_f1917.png,0
R051L_f2730.png,0
R034R2_f344.png,0
R033R2_f500.png,0
2024_06_05_10_00_IMG_3450 PDR WITH DME_f1400.png,1
R028R_f351.png,0
IMG_2549 LE HEALTHY_f1897.png,1
2024_05_08_11_48_IMG_5039 RE HEALTHY_f2694.png,0
IMG_2515 RE PDR WITH FVP_f227.png,0
2024_03_21_12_55_IMG_3048 RE MILD NPDR_f1880.png,1
2024_03_28_14_08_IMG_4839 RE PDR_f1958.png,0
R030L_f77.png,0
2024_03_21_12_30_IMG_3044 RE SEV NPDR WITH CIDME_f1275.png,0
R033L_f857.png,0
IMG_2519 RE HEALTHY_f654.png,0
R018L_f1406.png,1
R072R_f561.png,0
R042R_f495.png,1
2024_04_05_12_51_IMG_4927 RE HEALTHY_f1945.png,0
2024_05_09_13_38_IMG_5060 LE ERM_f1162.png,0
2024_02_19_11_46_IMG_4678 LE PDR_f2890.png,0
2024_06_06_10_44_IMG_3458 LE PDR_f3398.png,0
2024_02_26_15_33_IMG_4732 LE SEV NPDR_f2633.png,0
IMG_4445 RE MOD NPDR WITH DME_f2066.png,0
2024_06_14_11_52_IMG_3492_f508.png,0
IMG_2868 LE HA_f894.png,0
IMG_2524 RE SEV NPDR_f1158.png,0
R047R_f1683.png,0
2024_06_05_09_35_IMG_3449 LE PDR+CRVO WITH VH_f671.png,0
R020L2_f1859.png,0
R016R_f112.png,1
IMG_2708 LE HEALTHY_f2052.png,0
IMG_2587 RE HEALTHY_f852.png,0
R010R_f454.png,0
2024_02_16_10_53_IMG_4666 LE MOD NPDR_f1617.png,1
IMG_4166 LE MOD NPDR WITH DME_f707.png,0
R032L_f589.png,0
2024_05_09_13_36_IMG_5059 RE ERM_f2073.png,0
2024_04_11_15_23_IMG_4955 LE PDR_f1606.png,0
IMG_2501 LE NO DR CHANGES_f541.png,0
IMG_2587 RE HEALTHY_f568.png,1
R065L_f3013.png,0
R022L_f1142.png,0
IMG_2595 RE MACULA SCAR_f1137.png,0
2024_05_08_10_36_IMG_5036 LE SEVERE NPDR_f988.png,0
R050R_f829.png,0
2024_05_08_12_04_IMG_5043 RE ADV AMD_f732.png,0
2024_04_05_10_58_IMG_4923 LE SEV NPDR_f1262.png,1
2024_03_30_12_19_IMG_4854 LE PDR_f802.png,0
R034L_f13.png,1
IMG_2890 LE HEALTHY_f1337.png,0
2024_05_09_12_48_IMG_5050 LE DRUSEN+_f2416.png,1
R050L_f1479.png,1
R049L_f29.png,0
R032L_f294.png,0
2024_06_05_10_38_IMG_3455 RE PDR_f1545.png,1
IMG_4174 RE SEV NPDR_f1924.png,0
R051L_f910.png,0
R060R_f522.png,0
R028L_f543.png,1
IMG_2892 RE HEALTHY_f1614.png,0
R049L2_f43.png,0
R033R_f216.png,0
2024_05_09_13_10_IMG_5054 LE ERM PRESENT_f2103.png,0
2024_03_07_15_21_IMG_4759 RE MILD NPDR_f2564.png,0
IMG_2594 LE MILD NPDR_f1245.png,0
2024_04_01_12_12_IMG_4868 RE SEV NPDR WITH CIDME_f2970.png,0
2024_05_08_11_07_IMG_5038 LE PDR WITH CME_f2063.png,0
IMG_2618 RE MH_f1051.png,0
2024_03_07_15_21_IMG_4759 RE MILD NPDR_f3846.png,1
2024_04_04_14_40_IMG_4905 RE MILD NPDR_f579.png,0
IMG_4419 RE MILD NPDR_f1054.png,0
R001L_f91.png,1
2024_04_05_11_49_IMG_4926 LE FVP_f1485.png,0
2024_06_03_10_07_IMG_3441 LE PDR +NONCIDME_f908.png,1
2024_03_10_12_25_IMG_4794 LE SEV NPDR_f866.png,1
R007R_f506.png,0
2024_06_13_12_58_IMG_3487 LE MOD NPDR_f3198.png,1
R010R_f151.png,0
R050R_f553.png,0
2024_06_06_13_04_IMG_3463 RE PDR +CIDME_f2093.png,1
2024_06_05_10_24_IMG_3454 LE HEALTHY_f2915.png,0
2024_04_11_13_32_IMG_4947 RE MOD NPDR_f1018.png,0
2024_02_16_10_50_IMG_4665 RE PDR STABLE_f2128.png,0
2024_04_30_11_53_IMG_5009 RE HEALTHY_f1363.png,0
2024_06_13_12_56_IMG_3486 RE SEV NPDR_f2338.png,1
2024_04_01_11_52_IMG_4866 RE MOD NPDR LASERED_f1151.png,0
2024_06_13_12_31_IMG_3481 LE HEALTHY_f1679.png,0
R006L_f58.png,0
2024_02_15_14_57_IMG_4662 LE MILD NPDR_f1232.png,0
2024_06_13_11_34_IMG_3477 RE HEALTHY_f2445.png,0
IMG_4167 LE MOD NPDR DME_f1701.png,0
2024_05_09_12_31_IMG_5047 RE LATTICLEWITH RETINAL HOLE_f2694.png,0
IMG_2703 LE HEALTHY_f493.png,0
2024_04_04_13_08_IMG_4898 RE MOD NPDR_f1555.png,0
2024_06_03_10_07_IMG_3441 LE PDR +NONCIDME_f2724.png,0
2024_04_06_10_29_IMG_4938 LE MUTIPLE CHORIORETINAL PATCHES_f1586.png,1
R028R2_f363.png,0
2024_06_14_11_45_IMG_3491_f1430.png,0
R068L_f2890.png,0
IMG_2707 RE HEALTHY_f2337.png,0
2024_03_10_11_45_IMG_4785 LE MOD NPDR WIHT DME_f2348.png,0
2024_03_30_11_37_IMG_4851 RE MILD NPDR_f1623.png,0
2024_05_09_12_56_IMG_5051 RE HEALTHY_f961.png,0
2024_05_09_13_06_IMG_5053 RE HEALTHY_f1615.png,0
R027L_f948.png,1
2024_05_09_13_42_IMG_5061 RE HEALTHY_f2177.png,0
R041R_f242.png,1
R068L_f1445.png,0
R038L_f1266.png,0
R066R_f2208.png,0
2024_06_03_09_57_IMG_3439 LE PDR+ NON CIDME_f2199.png,0
2024_04_02_11_54_IMG_4881 LE MOD NPDR_f539.png,0
R037R2_f921.png,0
2024_04_12_13_32_IMG_4972 LE HIGH MYOP_f2361.png,0
2024_06_14_11_59_IMG_3495_f1710.png,0
R026L2_f3519.png,0
R037L_f521.png,0
R002L_f9.png,1
2024_06_14_11_59_IMG_3495_f855.png,1
2024_05_07_12_35_IMG_5030 LE PDR TRD_f959.png,1
IMG_2623 LE HEALTHY_f453.png,0
R008R3_f2199.png,0
R018R2_f1973.png,0
R017R3_f1032.png,0
2024_06_14_11_53_IMG_3493_f923.png,0
2024_05_09_13_10_IMG_5054 LE ERM PRESENT_f701.png,0
2024_06_07_11_42_IMG_3473 RE PDR_f1422.png,0
R022R_f1158.png,0
IMG_4167 LE MOD NPDR DME_f567.png,1
2024_02_19_11_46_IMG_4678 LE PDR_f963.png,1
2024_05_09_13_27_IMG_5058 LE HEALTHY_f694.png,1
2024_06_03_10_36_IMG_3442 RESEV NPDR_f2693.png,0
2024_06_03_10_38_IMG_3443 LE SEV NPDR_f1582.png,0
2024_06_07_11_20_IMG_3469 RE ATYPICAL PDR_f706.png,0
2024_04_05_12_51_IMG_4927 RE HEALTHY_f2917.png,0
2024_06_06_10_55_IMG_3459 RE MOD NPDR_f2273.png,1
R035R_f1815.png,1
IMG_2612 LE TORTOUSED VESSEL+_f2319.png,0
R034L3_f2275.png,1
2024_04_06_11_50_IMG_4945 LE ASTEROID HYALOSIS_f465.png,1
IMG_2616 RE LASER SCAR + PHERIPHERAL_f1905.png,1
R041L_f773.png,0
2024_06_14_10_57_IMG_3488_f1977.png,1
IMG_2890 LE HEALTHY_f668.png,0
2024_06_13_12_42_IMG_3484 LE HEALTHY_f1419.png,0
2024_04_04_13_10_IMG_4899 LE MILD NPDR_f745.png,1
IMG_2606 RE TRD+ FVP_f302.png,0
2024_04_05_12_54_IMG_4928 LE HEALTHY_f2362.png,0
IMG_2641 LE  SCARS+_f2068.png,0
R042R_f991.png,0
2024_03_28_14_32_IMG_4842 RE MOD NPDR_f1388.png,0
2024_03_25_11_51_IMG_3058 LE SEV NPDR_f1061.png,0
R038R_f700.png,0
2024_04_05_11_49_IMG_4926 LE FVP_f742.png,1
R008R_f684.png,0
R033L_f571.png,0
IMG_2596 ERM+ DRUSENS_f982.png,0
2024_04_05_13_37_IMG_4934 LE HEALTHY_f681.png,0
2024_04_03_11_53_IMG_4889 LE MOD NPDR_f2099.png,0
IMG_2638 RE NO DR CHANGES_f917.png,0
2024_05_09_12_48_IMG_5050 LE DRUSEN+_f805.png,0
2024_04_11_15_27_IMG_4956 RE MILD NPDR_f1536.png,1
R009L_f1962.png,0
2024_04_05_13_16_IMG_4931 RE SEV NPDR_f2339.png,0
IMG_4166 LE MOD NPDR WITH DME_f353.png,0
IMG_2868 LE HA_f298.png,0
2024_04_06_11_48_IMG_4944 RE MOD NPDR_f759.png,1
R044R_f3153.png,0
2024_04_06_11_18_IMG_4942 LE PDR WITH DME_f1484.png,0
2024_04_11_15_12_IMG_4953 RE HEALTHY_f351.png,0
"2024_05_07_12_33_IMG_5029 RE PDR, TRD_f565.png",0
2024_06_14_12_41_IMG_3501_f2187.png,0
2024_02_16_10_50_IMG_4665 RE PDR STABLE_f1064.png,0
IMG_2552 RE HEALTHY_f363.png,0
R0742_f561.png,0
R012L2_f193.png,0
IMG_2634 RE SEV NPDR_f357.png,0
2024_06_03_10_05_IMG_3440 RE PDR_f2892.png,0
IMG_2867 RE HEALTHY_f1216.png,0
R028R2_f1089.png,0
IMG_2721 RE HEALTHY_f1883.png,0
IMG_2893 LE NO DR CHANGES_f2487.png,0
R058R2_f608.png,0
2024_03_21_12_30_IMG_3044 RE SEV NPDR WITH CIDME_f3827.png,0
2024_06_14_12_26_IMG_3498_f732.png,1
2024_03_07_15_24_IMG_4760 LE MOD NPDR_f3081.png,1
R044R_f1051.png,0
2024_02_14_14_40_IMG_4648 RE  SEV NPDR WITH DME_f1795.png,0
2024_04_11_15_09_IMG_4952 LE HEALTHY_f2491.png,0
R036R2_f702.png,0
R062R_f1581.png,0
R044R_f2102.png,0
IMG_2610 RE TORTOUS VESSEL_f842.png,0
2024_03_25_15_30_IMG_3070 LE MILD NPDR_f730.png,0
IMG_2638 RE NO DR CHANGES_f458.png,0
R059L_f659.png,0
2024_05_08_12_04_IMG_5043 RE ADV AMD_f2196.png,0
2024_06_07_11_04_IMG_3468 LE RVO TRACT ON DISC_f1972.png,0
IMG_2593 RE SEV NPDR WITH DME_f1210.png,1
2024_04_12_11_22_IMG_4958 RE MOD NPDR_f933.png,1
2024_06_14_12_41_IMG_3501_f729.png,0
IMG_2718 RE CRVO_f980.png,0
2024_04_05_10_57_IMG_4922 RE PDR WITH FVP_f1315.png,0
2024_02_12_14_56_IMG_4623 RE SEV NPDR_f614.png,0
2024_02_15_14_19_IMG_4658 RE MILD NPDR_f1117.png,0
R014R_f494.png,0
2024_05_08_11_04_IMG_5037 RE SEV NPDR_f2146.png,0
R020L_f120.png,1
2024_06_14_12_29_IMG_3499_f2805.png,0
IMG_2516 RE PDR WITH FVP_f1973.png,0
2024_04_12_12_03_IMG_4961 RE HEALTHY_f1549.png,0
2024_04_30_12_19_IMG_5013 LE HEALTHY_f727.png,0
R029L2_f736.png,0
2024_04_11_15_21_IMG_4954 RE SEV NPDR_f2036.png,0
